2017-07-17 10:14:07.840 -0600	START		Running Index/Index Full Run.script
2017-07-17 10:14:07.972 -0600	Log		((DateofBirth:"2006-06-13 12:00:00 -0600", FirstName:"Bruce", Gender:"Male", LastName:"Wayne", MaritalStatus:"Single", MedicalRecordNumber:"222222", MiddleName:"Q", Prefix:"Mr", SocialSecurityNumber:"113-83-3798"),(DateofBirth:"2014-03-17 12:00:00 -0600", FirstName:"Carrie", Gender:"Female", LastName:"Underwood", MaritalStatus:"Married", MedicalRecordNumber:"333333", MiddleName:"R", Prefix:"Mrs", SocialSecurityNumber:"583-00-6387"),(DateofBirth:"2003-04-24 12:00:00 -0600", FirstName:"Wonder", Gender:"Female", LastName:"Woman", MaritalStatus:"Divorced", MedicalRecordNumber:"444444", MiddleName:"S", Prefix:"Ms", SocialSecurityNumber:"580-71-8520"),(DateofBirth:"1987-12-23 12:00:00 -0700", FirstName:"Darth", Gender:"Male", LastName:"Vader", MaritalStatus:"Widowed", MedicalRecordNumber:"555555", MiddleName:"T", Prefix:"Dr", SocialSecurityNumber:"744-85-1232"),(DateofBirth:"1981-07-30 12:00:00 -0600", FirstName:"James", Gender:"Male", LastName:"Bond", MaritalStatus:"Single", MedicalRecordNumber:"666666", MiddleName:"U", Prefix:"Dr", SocialSecurityNumber:"973-13-0224"),(DateofBirth:"1980-09-01 12:00:00 -0600", FirstName:"Homer", Gender:"Male", LastName:"Simpson", MaritalStatus:"Married", MedicalRecordNumber:"777777", MiddleName:"V", Prefix:"Mr", SocialSecurityNumber:"557-31-0655"),(DateofBirth:"1985-09-19 12:00:00 -0600", FirstName:"Optimus", Gender:"Other", LastName:"Prime", MaritalStatus:"Divorced", MedicalRecordNumber:"888888", MiddleName:"W", Prefix:"Dr", SocialSecurityNumber:"521-26-0727"),(DateofBirth:"2000-06-14 12:00:00 -0600", FirstName:"Mickey", Gender:"Male", LastName:"Mouse", MaritalStatus:"Single", MedicalRecordNumber:"999999", MiddleName:"X", Prefix:"Dr", SocialSecurityNumber:"984-56-3166"),(DateofBirth:"2000-06-14 12:00:00 -0600", FirstName:"SpongeBob", Gender:"Male", LastName:"SquarePants", MaritalStatus:"Single", MedicalRecordNumber:"101010", MiddleName:"Y", Prefix:"Mr", SocialSecurityNumber:"984-56-3166"))	3	on_index_index_full_run	Index/Index Full Run.script
2017-07-17 10:17:12.050 -0600	imagefound	Patient/Check/OK	found at (545, 179)	2	on_fix	Patient/New.script
2017-07-17 10:17:12.272 -0600	click	Patient/Check/OK	at (545, 179)	5	on_fix	Patient/New.script
2017-07-17 10:17:13.625 -0600	click	Patient/Fix/Cancel	at (72, 547)	6	on_fix	Patient/New.script
2017-07-17 10:17:15.008 -0600	doubleclick	Patient/Fix/ExternalID	at (796, 195)	7	on_fix	Patient/New.script
2017-07-17 10:17:15.733 -0600	typetext		[controlKey]c	8	on_fix	Patient/New.script
2017-07-17 10:17:16.035 -0600	Log		Read EID as 555555 	11	on_fix	Patient/New.script
2017-07-17 10:17:16.510 -0600	typetext		555556	12	on_fix	Patient/New.script
2017-07-17 10:17:17.783 -0600	click	Patient/New/CreateNewPatient	at (318, 529)	13	on_fix	Patient/New.script
2017-07-17 10:17:19.005 -0600	imagefound	Patient/New/ConfirmCreateNewPatient	found at (135, 548)	14	on_fix	Patient/New.script
2017-07-17 10:17:19.108 -0600	click		at (135, 548)	15	on_fix	Patient/New.script
2017-07-17 10:17:19.116 -0600	Log		(DateofBirth:"1981-07-30 12:00:00 -0600", FirstName:"James", Gender:"Male", LastName:"Bond", MaritalStatus:"Single", MedicalRecordNumber:"666666", MiddleName:"U", Prefix:"Dr", SocialSecurityNumber:"973-13-0224")	3	on_create	Patient/New.script
2017-07-17 10:17:20.011 -0600	click	Patient/New/New Patient Button	at (43, 80)	11	on_create	Patient/New.script
2017-07-17 10:17:20.508 -0600	waitfor	Patient/New/Name	found at (378, 201)	12	on_create	Patient/New.script
2017-07-17 10:17:20.819 -0600	click		at (378, 201)	14	on_create	Patient/New.script
2017-07-17 10:17:21.839 -0600	imagefound	(TEXT:"Dr")	found at (311, 285)	15	on_create	Patient/New.script
2017-07-17 10:17:21.951 -0600	click		at (311, 285)	16	on_create	Patient/New.script
2017-07-17 10:17:22.740 -0600	typetext		[tab]James[tab]	19	on_create	Patient/New.script
2017-07-17 10:17:23.472 -0600	typetext		U[tab]	20	on_create	Patient/New.script
2017-07-17 10:17:24.243 -0600	typetext		Bond[tab]	21	on_create	Patient/New.script
2017-07-17 10:17:25.041 -0600	typetext		666666[tab]	22	on_create	Patient/New.script
2017-07-17 10:17:25.046 -0600	Log		1981-07-30	3	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:26.312 -0600	click	Patient/DOB/DateOfBirth	at (419, 237)	11	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:27.028 -0600	moveto		at (469, 237)	12	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:28.258 -0600	moveto	Patient/DOB/YearBack	at (432, 285)	18	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:29.070 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:29.880 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:30.693 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:31.508 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:32.315 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:33.128 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:33.934 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:34.742 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:35.552 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:36.359 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:37.166 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:37.981 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:38.800 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:39.610 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:40.426 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:41.235 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:42.052 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:42.862 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:43.673 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:44.488 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:45.300 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:46.118 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:46.935 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:47.747 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:48.553 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:49.364 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:50.178 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:50.987 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:51.800 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:52.613 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:53.426 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:54.235 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:55.048 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:55.857 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:56.668 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:57.480 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:17:58.712 -0600	moveto	Patient/DOB/MonthFoward	at (624, 286)	25	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:01.157 -0600	click	(TEXT:"3")	at (507, 363)	34	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:02.498 -0600	click	Patient/New/Social Security	at (335, 260)	24	on_create	Patient/New.script
2017-07-17 10:18:03.331 -0600	typetext		973-13-0224	25	on_create	Patient/New.script
2017-07-17 10:18:04.634 -0600	click	Patient/New/MaritalStatus	at (411, 283)	27	on_create	Patient/New.script
2017-07-17 10:18:06.028 -0600	click	(TEXT:"Single")	at (322, 341)	30	on_create	Patient/New.script
2017-07-17 10:18:07.361 -0600	click	Patient/New/Sex	at (869, 232)	32	on_create	Patient/New.script
2017-07-17 10:18:08.099 -0600	typetext		[downArrow][downArrow][returnKey]	36	on_create	Patient/New.script
2017-07-17 10:18:09.441 -0600	click	Patient/New/CreateNewPatient	at (318, 529)	38	on_create	Patient/New.script
2017-07-17 10:18:10.240 -0600	imagefound	Patient/Check/OK	found at (545, 179)	2	on_check	Patient/New.script
2017-07-17 10:18:10.353 -0600	imagefound	Patient/Check/Error3	found at (278, 134)	3	on_check	Patient/New.script
2017-07-17 10:18:10.354 -0600	Log		ID Already Exist	4	on_check	Patient/New.script
2017-07-17 10:18:10.469 -0600	imagefound	Patient/Check/OK	found at (545, 179)	2	on_fix	Patient/New.script
2017-07-17 10:18:10.676 -0600	click	Patient/Check/OK	at (545, 179)	5	on_fix	Patient/New.script
2017-07-17 10:18:12.010 -0600	click	Patient/Fix/Cancel	at (72, 547)	6	on_fix	Patient/New.script
2017-07-17 10:18:13.381 -0600	doubleclick	Patient/Fix/ExternalID	at (796, 195)	7	on_fix	Patient/New.script
2017-07-17 10:18:14.111 -0600	typetext		[controlKey]c	8	on_fix	Patient/New.script
2017-07-17 10:18:14.416 -0600	Log		Read EID as 666666 	11	on_fix	Patient/New.script
2017-07-17 10:18:14.892 -0600	typetext		666667	12	on_fix	Patient/New.script
2017-07-17 10:18:16.201 -0600	click	Patient/New/CreateNewPatient	at (318, 529)	13	on_fix	Patient/New.script
2017-07-17 10:18:17.436 -0600	imagefound	Patient/New/ConfirmCreateNewPatient	found at (135, 548)	14	on_fix	Patient/New.script
2017-07-17 10:18:17.541 -0600	click		at (135, 548)	15	on_fix	Patient/New.script
2017-07-17 10:18:17.558 -0600	Log		(DateofBirth:"1980-09-01 12:00:00 -0600", FirstName:"Homer", Gender:"Male", LastName:"Simpson", MaritalStatus:"Married", MedicalRecordNumber:"777777", MiddleName:"V", Prefix:"Mr", SocialSecurityNumber:"557-31-0655")	3	on_create	Patient/New.script
2017-07-17 10:18:18.434 -0600	click	Patient/New/New Patient Button	at (43, 80)	11	on_create	Patient/New.script
2017-07-17 10:18:18.927 -0600	waitfor	Patient/New/Name	found at (378, 201)	12	on_create	Patient/New.script
2017-07-17 10:18:19.241 -0600	click		at (378, 201)	14	on_create	Patient/New.script
2017-07-17 10:18:20.586 -0600	imagefound	(TEXT:"Mr")	found at (312, 236)	15	on_create	Patient/New.script
2017-07-17 10:18:20.695 -0600	click		at (312, 236)	16	on_create	Patient/New.script
2017-07-17 10:18:21.485 -0600	typetext		[tab]Homer[tab]	19	on_create	Patient/New.script
2017-07-17 10:18:22.217 -0600	typetext		V[tab]	20	on_create	Patient/New.script
2017-07-17 10:18:23.020 -0600	typetext		Simpson[tab]	21	on_create	Patient/New.script
2017-07-17 10:18:23.808 -0600	typetext		777777[tab]	22	on_create	Patient/New.script
2017-07-17 10:18:23.813 -0600	Log		1980-09-01	3	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:25.067 -0600	click	Patient/DOB/DateOfBirth	at (419, 237)	11	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:25.779 -0600	moveto		at (469, 237)	12	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:26.983 -0600	moveto	Patient/DOB/YearBack	at (432, 285)	18	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:27.799 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:28.609 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:29.412 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:30.217 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:31.024 -0600	click		at (432, 285)	20	on_buttons	Modules/DOBMod.script
2017-07-17 10:18:31.236 -0600	EndTestCase		(Duration:"263.394967", Errors:"1", Exceptions:"0", StartTime:"2017-07-17 10:14:07 -0600", Successes:"0", TestCase:"Index/Index Full Run.script", Warnings:"0")
2017-07-17 10:18:31.237 -0600	ABORTED		Execution Time 0:04:23 Index/Index Full Run.script
